smile_1,smile_2,label
CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,66
CCN1C(=O)NC(C1=O)C1=CC=CC=C1,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,25
CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,25
[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,12
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,25
NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3,25
[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,9
CCCNC(C)C(=O)NC1=CC=CC=C1C,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,77
CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,25
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,66
NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(CCF)C2=C1F)C(O)=O,71
CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1,C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C,25
[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H],12
CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,66
FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2,ClC1=CC2=C(OC(=O)N2)C=C1,25
NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,5
CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,25
ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,25
CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,34
CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,37
CN1C2=C(NC=N2)C(=O)N(C)C1=O,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O,8
CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,73
CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,50
[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,5
NC1CC1C1=CC=CC=C1,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1,63
CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C,12
COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,5
CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,[H][C@@]12O[C@H](C)CC(=O)[C@]1(O)O[C@]1([H])[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@@]1([H])O2,25
OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,12
CC(C)(N)CC1=CC=CC=C1,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O,43
NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,25
[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O,NC1=CC(O)=C(C=C1)C(O)=O,25
[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,5
NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,9
CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@@]1([H])C(O)=O,66
[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,25
NC(CO)(CO)CO.CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O,12
CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1,25
CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,25
CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,25
C[C@@H]1CCN(C[C@@H]1N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,5
CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,5
CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1,CC(C)C[C@H](CN)CC(O)=O,13
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,45
COC1=CC=C(\C=C\C(=O)NC2=CC=CC=C2C(O)=O)C=C1OC,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,45
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,8
ClCCN(CCCl)P1(=O)NCCCO1,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,17
CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,9
CNC1(CCCCC1=O)C1=CC=CC=C1Cl,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,5
CNNCC1=CC=C(C=C1)C(=O)NC(C)C,C[C@@H]1CCN(C[C@@H]1N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N,68
CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O,CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2,25
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,25
CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1,CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,25
CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,[H][C@@]12CC[C@](O)(C(=O)CS)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,25
[H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,53
CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,25
NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F,CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O,12
OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,12
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2,9
CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,71
CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,CC1=C(NC2=C(C=CC=N2)C(O)=O)C=CC=C1Cl,12
[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1,66
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,5
[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,CCCC(CCC)C(O)=O,5
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,63
COC(=O)C1=C(C)NC(C)=C([C@H]1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)O[C@H]1CCN(CC2=CC=CC=C2)C1,CNC1(C)C2CCC(C2)C1(C)C,25
OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,45
COC1=C(OCC(O)COC(N)=O)C=CC=C1,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,25
CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,9
OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,8
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,12
[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,64
[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,64
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,C[N@@+]12CC[C@@H](CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,25
[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,25
[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC,COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,25
CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,25
[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O,FC(F)OC(Cl)C(F)(F)F,25
CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,25
CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,53
COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(CCF)C2=C1F)C(O)=O,71
CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,5
CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,25
[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,CNC[C@H](O)C1=CC(O)=C(O)C=C1,9
CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,25
FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,25
CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,34
[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,5
COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,9
NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,25
CN1C2=C(OC(=O)N(C2=O)C2=CC=CC=N2)C2=CC=CC=C2S1(=O)=O,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,71
CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C,25
COC1=CC(C)=NN1C1=NC(C)=CC(OC)=N1,[H][C@@]12CN(C[C@]1([H])[C@H]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O,71
[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,5
CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,34
CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,66
[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,25
CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,25
CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,FC(F)(F)C(F)(F)C(F)(F)F,75
[H][C@@]12CCCC[C@@]11CCN(C)[C@@H]2CC2=C1C=C(O)C=C2,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,25
CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O,CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O,12
COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC(=O)CC3)C[C@@]([H])(C)[C@@]21[H],66
[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,8
CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC,C[C@H](CC1=CC=CC=C1)N(C)CC#C,25
OC(=O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1,5
CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,25
NNC1=NN=CC2=CC=CC=C12,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,66
[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,75
CC1=CC=C2N3CCNC4CCCC(=C34)C2=C1,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O,66
CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,25
CC(C)NCC(O)COC1=CC=CC=C1OCC=C,CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12,25
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,25
NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,12
OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,CCOC(=O)C1=CC=C(N)C=C1,25
CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1,25
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,12
CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,25
CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1,34
CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,63
FC(F)(F)CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,25
[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1,34
CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,50
CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,50
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,5
CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N,25
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,34
CN[C@@H](C)CC1=CC=CC=C1,CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O,39
CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,NC1CC1C1=CC=CC=C1,25
[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,5
COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,5
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,25
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,25
CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,47
CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,5
