smile_1,smile_2,label
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FC1=CNC(=O)NC1=O,0
CC1O[C@@]2(CS1)CN1CCC2CC1,CC12CC3CC(C)(C1)CC(N)(C3)C2,1
CC(N)CC1=CC=CC=C1,CCC1(C)CC(=O)NC1=O,54
CCO,CCCC(C)(COC(N)=O)COC(N)=O,5
[H]C(Cl)(Br)C(F)(F)F,CNC1(CCCCC1=O)C1=CC=CC=C1Cl,1
ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,CCO,5
FC1=CNC(=O)NC1=O,CC1=NC=C(N1CCO)[N+]([O-])=O,2
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,2
ClC1=CC2=C(OC(=O)N2)C=C1,NNC(=O)C1=CC=NC=C1,0
CCC1(C)CC(=O)NC1=O,NCC1(CC(O)=O)CCCCC1,1
[H]C(Cl)(Br)C(F)(F)F,CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O,1
C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,[H]C(Cl)(Br)C(F)(F)F,1
CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,CCO,5
NNC(=O)C1=CC=NC=C1,CCC1(CC)C(=O)NCC(C)C1=O,0
[H]C(Cl)(Br)C(F)(F)F,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,1
CCO,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,5
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,[H]C(Cl)(Br)C(F)(F)F,1
CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,CCO,1
COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1,CCO,5
CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,CCO,5
CCO,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,5
CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,CCO,5
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H],2
CCC1(C)CC(=O)NC1=O,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,1
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,[H]C(Cl)(Br)C(F)(F)F,1
OC1=NC=NC2=C1C=NN2,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,60
COC(F)(F)C(Cl)Cl,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,1
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,OC(=O)C1=CN=CC=C1,4
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,CC1=CC(=O)C2=CC=CC=C2C1=O,0
ClCCN(CCCl)P1(=O)NCCCO1,S=C1N=CNC2=C1NC=N2,27
NCCC1=CC(O)=C(O)C=C1,FC(F)OC(Cl)C(F)(F)F,26
O=[As]O[As]=O,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,6
NCC1(CC(O)=O)CCCCC1,FC(F)OC(Cl)C(F)(F)F,1
[H]C(Cl)(Br)C(F)(F)F,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,32
CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,3
FC1=CNC(=O)NC1=O,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,0
OC1=NC=NC2=C1C=NN2,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,2
[H]C(Cl)(Br)C(F)(F)F,CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1,1
BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,[H]C(Cl)(Br)C(F)(F)F,1
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,[H]C(Cl)(Br)C(F)(F)F,0
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,NCCC1=CNC=N1,8
NC(=N)N1CCC2=CC=CC=C2C1,NNC1=NN=CC2=CC=CC=C12,7
[H]C(Cl)(Br)C(F)(F)F,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,26
CC(N)CC1=CC=CC=C1,CN[C@@H](C)CC1=CC=CC=C1,1
CC(N)CC1=CC=CC=C1,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,1
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,CN\C(NCCSCC1=C(C)NC=N1)=N\C#N,0
COC(F)(F)C(Cl)Cl,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,32
CCO,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,5
[H]C(Cl)(Br)C(F)(F)F,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,1
[H][C@@]1(C[C@@](N)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O)O[C@H]1C[C@H](O)[C@H](O)CO1,N.N.Cl[Pt+2]Cl,31
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0
FC(F)OC(F)(F)C(F)Cl,CNC[C@H](O)C1=CC(O)=C(O)C=C1,26
NCCCNCCSP(O)(O)=O,[H]C(Cl)(Br)C(F)(F)F,1
ClC1=CC2=C(OC(=O)N2)C=C1,CCN1C(=O)NC(C1=O)C1=CC=CC=C1,1
[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,[H]C(Cl)(Br)C(F)(F)F,1
CC(N)CC1=CC=CC=C1,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,10
NNC(=O)C1=CC=NC=C1,CC(N)COC1=C(C)C=CC=C1C,0
ClC1=CC=CC(Cl)=C1NC1=NCCN1,FC(F)OC(F)(F)C(F)Cl,1
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,COC(F)(F)C(Cl)Cl,0
[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,COC(F)(F)C(Cl)Cl,1
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,ClC1=CC2=C(OC(=O)N2)C=C1,8
COC(F)(F)C(Cl)Cl,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,3
CNC[C@H](O)C1=CC(O)=C(O)C=C1,FC(F)OC(Cl)C(F)(F)F,26
[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,CCO,2
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0
CN(C)\N=N\C1=C(N=CN1)C(N)=O,NNC(=O)C1=CC=NC=C1,0
ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,[H]C(Cl)(Br)C(F)(F)F,1
NC1=CC(O)=C(C=C1)C(O)=O,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,1
CC(=O)OCC[N+](C)(C)C,CC(C)OP(F)(=O)OC(C)C,1
C[N+](C)(C)CCOC(N)=O,CC(C)OP(F)(=O)OC(C)C,1
CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,COC(F)(F)C(Cl)Cl,1
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,FC(F)OC(F)(F)C(F)Cl,1
ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,NC1=CC=NC=C1,0
NNC1=NN=CC2=CC=CC=C12,CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O,1
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,CN[C@@H](C)CC1=CC=CC=C1,1
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,FC1=CNC(=O)NC1=O,0
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
C[C@H]1CNCCC2=CC=C(Cl)C=C12,CC(N)COC1=C(C)C=CC=C1C,0
FC(F)OC(F)(F)C(F)Cl,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,1
CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,CN1C=CNC1=S,42
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,FC1=CNC(=O)NC1=O,0
CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,COC(F)(F)C(Cl)Cl,1
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,2
[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,[H]C(Cl)(Br)C(F)(F)F,1
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,FC1=CNC(=O)NC1=O,0
ClC1=CC=CC(Cl)=C1NC1=NCCN1,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
ClC1=CC2=C(OC(=O)N2)C=C1,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,1
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,NCCC1=CNC=N1,2
FC1=CNC(=O)NC1=O,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,0
ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,COC(F)(F)C(Cl)Cl,1
NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,37
COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1,[H]C(Cl)(Br)C(F)(F)F,1
CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O,[H]C(Cl)(Br)C(F)(F)F,1
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2,7
NNC(=O)C1=CC=NC=C1,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,4
CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,COC(F)(F)C(Cl)Cl,1
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,CCC1(C)CC(=O)NC1=O,1
CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1,NNC(=O)C1=CC=NC=C1,0
CC(N)CC1=CC=CC=C1,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,21
C[C@H](N)CC1=CC=CC=C1,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,21
ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,CC1=NC=C(N1CCO)[N+]([O-])=O,6
C[C@H]1CNCCC2=CC=C(Cl)C=C12,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,0
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,0
CCO,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,5
CC(=O)OC1=CC=CC=C1C(O)=O,CN1N(C(=O)C=C1C)C1=CC=CC=C1,1
NNC1=NN=CC2=CC=CC=C12,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,17
CCN1C(=O)NC(C1=O)C1=CC=CC=C1,NCC1(CC(O)=O)CCCCC1,1
C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,NCC1(CC(O)=O)CCCCC1,1
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,FC(F)OC(Cl)C(F)(F)F,1
NNC(=O)C1=CC=NC=C1,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,0
COC(F)(F)C(Cl)Cl,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,1
CCO,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,5
OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,1
N.N.Cl[Pt+2]Cl,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,31
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,CC1=NC=C(N1CCO)[N+]([O-])=O,8
CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,CCC1(C)CC(=O)NC1=O,1
CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,[H]C(Cl)(Br)C(F)(F)F,1
ClC1=CC2=C(OC(=O)N2)C=C1,CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1,1
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,CNC[C@H](O)C1=CC(O)=C(O)C=C1,1
O=[As]O[As]=O,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,1
CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1,FC(F)OC(Cl)C(F)(F)F,6
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,C[C@H](N)CC1=CC=CC=C1,45
CCCCCON=O,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,7
ClC1=CC=CC(Cl)=C1NC1=NCCN1,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,1
OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1,1
ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,26
OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
CC(N)CC1=CC=CC=C1,[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2,14
CCCCCON=O,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,1
FC(F)OC(Cl)C(F)(F)F,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,32
CN1N(C(=O)C=C1C)C1=CC=CC=C1,CC(N)COC1=C(C)C=CC=C1C,0
CCC1(C)CC(=O)NC1=O,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,1
COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1,COC(F)(F)C(Cl)Cl,1
CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O,COC(F)(F)C(Cl)Cl,1
CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,COC(F)(F)C(Cl)Cl,1
CC(N)CC1=CC=CC=C1,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,1
CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1,C[C@H](N)CC1=CC=CC=C1,41
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N,0
[H][C@]12C[C@]34[C@H](O)C1[C@@]1([H])C[C@]([H])(N2[C@H](O)[C@H]1CC)[C@]3([H])N(C)C1=CC=CC=C41,NNC(=O)C1=CC=NC=C1,0
CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,[H]C(Cl)(Br)C(F)(F)F,17
CC(N)CC1=CC=CC=C1,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl,7
BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,NNC(=O)C1=CC=NC=C1,0
ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,CCC1(C)CC(=O)NC1=O,1
CC(=O)NC1=CC=C(O)C=C1,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,8
OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,0
CC(N)CC1=CC=CC=C1,[H][C@@](C(=O)OC)(C1=CC=CC=C1)[C@@]1([H])CCCCN1,32
[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,FC1=CNC(=O)NC1=O,0
CC(=O)OC1=CC=CC=C1C(O)=O,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl,0
C[C@H]1CNCCC2=CC=C(Cl)C=C12,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,1
FC(F)OC(Cl)C(F)(F)F,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,1
CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,[H]C(Cl)(Br)C(F)(F)F,1
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,NCC1(CC(O)=O)CCCCC1,1
ClC1=CC2=C(OC(=O)N2)C=C1,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,1
[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,7
CC(N)CC1=CC=CC=C1,CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,7
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,CC1O[C@@]2(CS1)CN1CCC2CC1,0
C[C@H]1CNCCC2=CC=C(Cl)C=C12,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,0
CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,26
CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,26
FC(F)OC(F)(F)C(F)Cl,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,1
CCC1(C)CC(=O)NC1=O,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,1
CC1O[C@@]2(CS1)CN1CCC2CC1,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,3
NC12CC3CC(CC(C3)C1)C2,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,4
CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,FC1=CNC(=O)NC1=O,0
FC(F)OC(F)(F)C(F)Cl,CCCC(C)(COC(N)=O)COC(N)=O,1
CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,FC1=CNC(=O)NC1=O,0
NC1=CC(O)=C(C=C1)C(O)=O,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,1
CC1O[C@@]2(CS1)CN1CCC2CC1,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C,1
NCC1(CC(O)=O)CCCCC1,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,5
NCC1(CC(O)=O)CCCCC1,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,4
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,7
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,FC(F)OC(Cl)C(F)(F)F,1
CCO,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],2
CCOC(=O)C1=CC=C(N)C=C1,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,1
NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,1
FC1=CNC(=O)NC1=O,CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,42
ClC1=CC2=C(OC(=O)N2)C=C1,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,1
O=[As]O[As]=O,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO,1
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,1
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,C[C@H](N)CC1=CC=CC=C1,0
FC1=CNC(=O)NC1=O,CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1,0
