smile_1,smile_2,label
CNC1(CCCCC1=O)C1=CC=CC=C1Cl,COC(F)(F)C(Cl)Cl,1
CCC1(C)CC(=O)NC1=O,CN[C@@H](C)CC1=CC=CC=C1,54
CCO,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,5
ClC1=CC2=C(OC(=O)N2)C=C1,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
[H]C(Cl)(Br)C(F)(F)F,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,1
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,[H]C(Cl)(Br)C(F)(F)F,1
NNC(=O)C1=CC=NC=C1,CC1=CC(=O)C2=CC=CC=C2C1=O,0
[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,CCO,5
CC(N)CC1=CC=CC=C1,NNC(=O)C1=CC=NC=C1,0
ClC1=CC=CC(Cl)=C1NC1=NCCN1,COC(F)(F)C(Cl)Cl,1
CCO,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,5
CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,CCO,0
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H],2
CC(=O)OCC[N+](C)(C)C,CC12CC3CC(C)(C1)CC(N)(C3)C2,1
C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,COC(F)(F)C(Cl)Cl,1
CCN1C(=O)NC(C1=O)C1=CC=CC=C1,COC(F)(F)C(Cl)Cl,1
NC12CC3CC(CC(C3)C1)C2,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,6
FC(F)OC(F)(F)C(F)Cl,NCC1(CC(O)=O)CCCCC1,1
NCCC1=CC(O)=C(O)C=C1,NNC(=O)C1=CC=NC=C1,0
CC(N)CC1=CC=CC=C1,C[C@H](N)CC1=CC=CC=C1,1
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,CCO,5
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,COC(F)(F)C(Cl)Cl,1
FC1=CNC(=O)NC1=O,CC(N)COC1=C(C)C=CC=C1C,0
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,COC(F)(F)C(Cl)Cl,8
O=[As]O[As]=O,CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1,24
C[C@H]1CNCCC2=CC=C(Cl)C=C12,CCC1(CC)C(=O)NCC(C)C1=O,0
O=[As]O[As]=O,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,6
NCC1(CC(O)=O)CCCCC1,FC(F)OC(Cl)C(F)(F)F,1
CC(N)CC1=CC=CC=C1,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
[H]C(Cl)(Br)C(F)(F)F,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,32
NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,COC(F)(F)C(Cl)Cl,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
CNC1(CCCCC1=O)C1=CC=CC=C1Cl,CC12CC3CC(C)(C1)CC(N)(C3)C2,1
CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2,NNC1=NN=CC2=CC=CC=C12,7
FC(F)OC(F)(F)C(F)Cl,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,26
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,3
NC(=N)N1CCC2=CC=CC=C2C1,NNC(=O)C1=CC=NC=C1,0
NNC(=O)C1=CC=NC=C1,CN[C@@H](C)CC1=CC=CC=C1,0
[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,CCO,5
NCCC1=CC(O)=C(O)C=C1,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
CC(=O)OCC[N+](C)(C)C,NNC(=O)C1=CC=NC=C1,0
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,FC(F)OC(Cl)C(F)(F)F,26
NC(=N)N1CCC2=CC=CC=C2C1,NNC1=NN=CC2=CC=CC=C12,7
CN1N(C(=O)C=C1C)C1=CC=CC=C1,NNC(=O)C1=CC=NC=C1,0
CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,CCO,5
COC(F)(F)C(Cl)Cl,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,5
CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1,COC(F)(F)C(Cl)Cl,1
CCCCOC(=O)C1=CC=C(N)C=C1,[H]C(Cl)(Br)C(F)(F)F,1
CC(=O)NC1=CC=C(O)C=C1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0
CC(N)CC1=CC=CC=C1,CN[C@@H](C)CC1=CC=CC=C1,1
O=[As]O[As]=O,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,6
CCOC(=O)C1=CC=C(N)C=C1,FC(F)OC(F)(F)C(F)Cl,1
[H]C(Cl)(Br)C(F)(F)F,CCCC(C)(COC(N)=O)COC(N)=O,1
CCC1(C)CC(=O)NC1=O,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,1
ClC1=CC2=C(OC(=O)N2)C=C1,CC(N)COC1=C(C)C=CC=C1C,0
CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,CCO,5
CC(=O)OC1=CC=CC=C1C(O)=O,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,37
CC(=O)OC1=CC=CC=C1C(O)=O,NNC1=NN=CC2=CC=CC=C12,9
CCC1(C)CC(=O)NC1=O,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,1
CCOC(=O)C1=CC=C(N)C=C1,FC(F)OC(Cl)C(F)(F)F,1
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,NNC(=O)C1=CC=NC=C1,0
NCCCNCCSP(O)(O)=O,O=[As]O[As]=O,1
NCCC1=CC(O)=C(O)C=C1,CN[C@@H](C)CC1=CC=CC=C1,1
CC(N)CC1=CC=CC=C1,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,10
ClC1=CC2=C(OC(=O)N2)C=C1,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,1
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C,0
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,ClC1=CC2=C(OC(=O)N2)C=C1,8
CCC1(C)CC(=O)NC1=O,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,5
CCC1(C)CC(=O)NC1=O,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,4
FC(F)OC(F)(F)C(F)Cl,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,1
CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,CCO,1
CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,CCO,1
[H][C@@]12[C@@H](C)C3=CC=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,CCO,0
FC(F)OC(F)(F)C(F)Cl,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,1
CCCCCON=O,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,1
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,FC(F)OC(F)(F)C(F)Cl,1
NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,NNC1=NN=CC2=CC=CC=C12,1
CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,FC(F)OC(Cl)C(F)(F)F,1
CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,NC(=O)NO,1
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,NNC(=O)C1=CC=NC=C1,0
[H]C(Cl)(Br)C(F)(F)F,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,1
CC(=O)NC1=NN=C(S1)S(N)(=O)=O,C[C@H](N)CC1=CC=CC=C1,19
CC(N)CC1=CC=CC=C1,ClC1=CC=CC(Cl)=C1NC1=NCCN1,7
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,CN[C@@H](C)CC1=CC=CC=C1,1
[H]C(Cl)(Br)C(F)(F)F,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
ClC1=CC2=C(OC(=O)N2)C=C1,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,1
CC(N)CC1=CC=CC=C1,CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O,19
CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,CN1C=CNC1=S,42
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,FC1=CNC(=O)NC1=O,0
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,2
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,FC(F)OC(F)(F)C(F)Cl,1
N.N.Cl[Pt+2]Cl,C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1,2
NCC1(CC(O)=O)CCCCC1,CNC1(CCCCC1=O)C1=CC=CC=C1Cl,1
O=[As]O[As]=O,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,4
ClCCN(CCCl)P1(=O)NCCCO1,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
ClC1=CC=CC(Cl)=C1NC1=NCCN1,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
ClC1=CC2=C(OC(=O)N2)C=C1,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,5
CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,CN1C=CNC1=S,1
ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,COC(F)(F)C(Cl)Cl,1
NCCC1=CNC=N1,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,3
CC(N)CC1=CC=CC=C1,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,15
NCCC1=CC(O)=C(O)C=C1,CNC[C@H](O)C1=CC(O)=C(O)C=C1,1
FC(F)OC(F)(F)C(F)Cl,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,1
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,CN(C)\N=N\C1=C(N=CN1)C(N)=O,0
CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O,[H]C(Cl)(Br)C(F)(F)F,1
CC(N)CC1=CC=CC=C1,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,1
CCO,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,17
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2,7
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,FC(F)OC(Cl)C(F)(F)F,1
CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C,0
CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1,ClC1=CC2=C(OC(=O)N2)C=C1,1
CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12,COC(F)(F)C(Cl)Cl,1
C[C@H](N)CC1=CC=CC=C1,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,21
NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,FC(F)OC(Cl)C(F)(F)F,1
CCCCOC(=O)C1=CC=C(N)C=C1,CCC1(C)CC(=O)NC1=O,1
[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,NNC(=O)C1=CC=NC=C1,0
CCC1(C)CC(=O)NC1=O,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,1
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,CC12CC3CC(C)(C1)CC(N)(C3)C2,1
O=[As]O[As]=O,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,1
FC(F)OC(F)(F)C(F)Cl,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,5
NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C,0
OC1=NC=NC2=C1C=NN2,CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O,12
ClCCN(CCCl)P1(=O)NCCCO1,CC(C)OP(F)(=O)OC(C)C,1
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,29
CCC1(C)CC(=O)NC1=O,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,1
CC(=O)NC1=CC=C(O)C=C1,CC(N)COC1=C(C)C=CC=C1C,0
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,FC(F)OC(Cl)C(F)(F)F,1
COC(F)(F)C(Cl)Cl,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,1
FC(F)OC(F)(F)C(F)Cl,CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1,1
NCC1(CC(O)=O)CCCCC1,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,1
CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,26
CC(=O)OC1=CC=CC=C1C(O)=O,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,10
NNC1=NN=CC2=CC=CC=C12,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,7
CC(N)CC1=CC=CC=C1,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,1
CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,[H]C(Cl)(Br)C(F)(F)F,1
CNC[C@H](O)C1=CC(O)=C(O)C=C1,CN[C@@H](C)CC1=CC=CC=C1,1
O=[As]O[As]=O,CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,1
CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,COC(F)(F)C(Cl)Cl,1
CCOC(=O)C1=CC=C(N)C=C1,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,1
ClC1=CC=CC(Cl)=C1NC1=NCCN1,NC(=N)N1CCC2=CC=CC=C2C1,7
CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1,FC(F)OC(Cl)C(F)(F)F,6
NCC1(CC(O)=O)CCCCC1,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,1
CC(N)CC1=CC=CC=C1,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,1
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,C[C@H](N)CC1=CC=CC=C1,45
CC1O[C@@]2(CS1)CN1CCC2CC1,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,1
CC(=O)NC1=CC=C(O)C=C1,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,8
CCO,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,5
CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,CCO,5
COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1,COC(F)(F)C(Cl)Cl,1
C[C@H](N)CC1=CC=CC=C1,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,21
ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,FC1=CNC(=O)NC1=O,0
C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,1
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,C[C@H]1CNCCC2=CC=C(Cl)C=C12,4
[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,CC12CC3CC(C)(C1)CC(N)(C3)C2,4
CC(=O)NC1=NN=C(S1)S(N)(=O)=O,CC(=O)OC1=CC=CC=C1C(O)=O,1
ClC1=CC2=C(OC(=O)N2)C=C1,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,1
CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,NNC1=NN=CC2=CC=CC=C12,7
[H]C(Cl)(Br)C(F)(F)F,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,5
NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,8
O=[As]O[As]=O,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,6
FC(F)OC(Cl)C(F)(F)F,CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1,1
FC(F)OC(Cl)C(F)(F)F,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,1
ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,NCCC1=CNC=N1,0
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,COC(F)(F)C(Cl)Cl,0
CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,[H][C@]1(CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1O)C(C)=C.[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O)C=C(CCCCC)C=C1OC2(C)C,0
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,FC(F)OC(F)(F)C(F)Cl,1
NNC1=NN=CC2=CC=CC=C12,[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,1
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,NNC(=O)C1=CC=NC=C1,3
[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,7
[H]C(Cl)(Br)C(F)(F)F,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,0
CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,1
CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,7
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,NNC(=O)C1=CC=NC=C1,0
CCCCOC(=O)C1=CC=C(N)C=C1,FC(F)OC(F)(F)C(F)Cl,1
CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,CC1O[C@@]2(CS1)CN1CCC2CC1,0
CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,COC(F)(F)C(Cl)Cl,0
CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,26
CN1N(C(=O)C=C1C)C1=CC=CC=C1,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,8
