smile_1,smile_2,label
O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],O.O.O.[OH-].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0
NCCS,[OH-].[OH-].[Mg++],12
NCCS,[Al],12
NCCS,O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,12
O.O.[98Tc+4].[O-]P([O-])(=O)CP([O-])([O-])=O,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,8
[Li+],ClC=C(Cl)Cl,25
[K+].[K+].OP([O-])([O-])=O,[Mg++].[O-]S([O-])(=O)=O,8
[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,O.O.[98Tc+4].[O-]P([O-])(=O)CP([O-])([O-])=O,25
[Li+],CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,25
[Li+],OC(O)C(Cl)(Cl)Cl,25
OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,[Fe],0
[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,[OH-].[OH-].[OH-].[Al+3],1
O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,[Na+].[Na+].OCC(O)COP([O-])([O-])=O,0
O.O.[98Tc+4].[O-]P([O-])(=O)CP([O-])([O-])=O,[Ca++].[O-]C([O-])=O,8
NC(CO)(CO)CO,[Fe],0
[OH-].[OH-].[OH-].[Al+3],OC1=NC=NC2=C1C=NN2,0
[Al],OC1=NC=NC2=C1C=NN2,0
O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,OC1=NC=NC2=C1C=NN2,0
[H][C@](N)(C(O)=O)C(C)(C)S,[OH-].[OH-].[OH-].[Al+3],8
[Mg++].[O-]S([O-])(=O)=O,[N-]=[N+]=O,53
CNC1(C)C2CCC(C2)C1(C)C,[NH4+].[Cl-],8
[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,[Na+].[Na+].OCC(O)COP([O-])([O-])=O,0
CNC1(C)C2CCC(C2)C1(C)C,O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,9
CC(C)(N)CO.CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,[Na+].OP(O)([O-])=O,20
[Li+],ClC1=CC2=C(OC(=O)N2)C=C1,25
[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,8
[O--].[Mg++],NNC(=O)C1=CC=NC=C1,0
[OH-].[OH-].[OH-].[Al+3],NNC(=O)C1=CC=NC=C1,0
NC1=CC(C(O)=O)=C(O)C=C1,[OH-].[OH-].[Mg++],12
NC1=CC(C(O)=O)=C(O)C=C1,[O--].[Mg++],12
[Mg++].[O-]S([O-])(=O)=O,[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,12
O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,NNC(=O)C1=CC=NC=C1,0
NC1=CC(C(O)=O)=C(O)C=C1,O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,12
FC(F)OC(F)C(F)(F)F,[Li+],25
CN1C=CC(=O)C(O)=C1C,O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],8
[Al],C[C@H](N)CC1=CC=CC=C1,14
CC12CC3CC(C)(C1)CC(N)(C3)C2,O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],9
[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,[K+].[K+].OP([O-])([O-])=O,0
[131I-],CCCC1=CC(=O)NC(=S)N1,12
[Al],CC(C)(N)CC1=CC=CC=C1,14
[Na+].OCCCC([O-])=O,[Mg++].[O-]S([O-])(=O)=O,53
NCC1(CC(O)=O)CCCCC1,[Li+],25
[Mg++].[O-]S([O-])(=O)=O,CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,53
O.O.[98Tc+4].[O-]P([O-])(=O)CP([O-])([O-])=O,[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,8
CC(O)(P(O)(O)=O)P(O)(O)=O,[Ca++].CC([O-])=O.CC([O-])=O,8
CN1C=CC(=O)C(O)=C1C,[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O,8
CCO,NCCS,25
CC(C)C1=CC=CC(C(C)C)=C1O,[Li+],25
[H]C(Cl)(Br)C(F)(F)F,[N]=O,25
[131I-],CCOC(=O)N1C=CN(C)C1=S,12
[OH-].[OH-].[Mg++],CC(N)CC1=CC=C(O)C=C1,14
O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],NNC(=O)C1=CC=NC=C1,0
CN[C@@H](C)CC1=CC=CC=C1,[NH4+].[Cl-],8
[OH-].[OH-].[OH-].[Al+3],CN[C@@H](C)CC1=CC=CC=C1,14
[OH-].[OH-].[Mg++],CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,14
[Mg++].[O-]S([O-])(=O)=O,[H]C(Cl)(Br)C(F)(F)F,53
[Mg++].[O-]S([O-])(=O)=O,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,53
[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,NC(=O)C1=CC=CC=C1O,25
OC(=O)C1=CC=CC=C1O,[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,25
NCCCC(O)(P(O)(O)=O)P(O)(O)=O,[Al],8
[Al],CNC(C)(C)CC1=CC=CC=C1,14
CNC(C)(C)CC1=CC=CC=C1,[NH4+].[Cl-],8
[Na+].[Na+].OCC(O)COP([O-])([O-])=O,[Mg++].OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,8
CC(C)C[C@H](CN)CC(O)=O,[Cl-].[Cl-].[Ca++],12
CC(C)C[C@H](CN)CC(O)=O,[OH-].[OH-].[Mg++],25
[Li+],CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,25
[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,[Na+].OP(O)([O-])=O,0
[N-]=[N+]=O,CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,25
NCCC(O)(P(O)(O)=O)P(O)(O)=O,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,8
CNC1(CCCCC1=O)C1=CC=CC=C1Cl,[Li+],25
O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],CC(C)(N)CC1=CC=CC=C1,14
[Li+],C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,9
NCC1(CC(O)=O)CCCCC1,O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],8
[H][C@](N)(C(O)=O)C(C)(C)S,[Na+].OC([O-])=O,8
[Li+],CC(=O)NC1=NN=C(S1)S(N)(=O)=O,8
OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,[OH-].[OH-].[Mg++],8
OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,[Al],8
[Li+],NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O,8
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,[Li+],25
CN1C=CC(=O)C(O)=C1C,[Na+].OC([O-])=O,8
[K+].[K+].[K+].[K+].[K+].[Bi+3].[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O.[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O,OC1=NC=NC2=C1C=NN2,0
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,OC1=NC=NC2=C1C=NN2,9
OC(O)C(Cl)(Cl)Cl,CCO,53
[H]C(Cl)(Br)C(F)(F)F,CCO,53
O=[As]O[As]=O,ON=O,25
CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,[Li+],25
OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,[Ca++].[O-]C([O-])=O,8
NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,[Cl-].[Cl-].[Ca++],14
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,[Li+],14
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,[Li+],25
NC1=C(F)C=NC(=O)N1,[Mg++].[O-]S([O-])(=O)=O,25
O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],CN[C@@H](C)CC1=CC=CC=C1,14
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O,[K+],25
O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,14
CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,[Li+],25
CC1=CC(=CC=C1)N1CC(CO)OC1=O,[Li+],25
[OH-].[OH-].[Mg++],CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2,0
CC(O)(P(O)(O)=O)P(O)(O)=O,[K+].[K+].[K+].[K+].[K+].[Bi+3].[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O.[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O,8
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,[Li+],25
NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,[O--].[Mg++],25
NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,[OH-].[OH-].[Mg++],25
[K+].[I-],O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,33
[Li+],NCC(CC(O)=O)C1=CC=C(Cl)C=C1,25
OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O,[O--].[Mg++],8
COC(F)(F)C(Cl)Cl,CCO,53
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,[Li+],25
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,[Fe],8
[NH4+].[Cl-],[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,15
[NH4+].[Cl-],[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC,15
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,[Li+],25
OC(=O)C1=CC=CC=C1O,[Mg++].OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,25
[Li+],CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1,9
ClCCN(CCCl)P1(=O)NCCCO1,[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,17
[Al],COC(=O)C(C1CCCCN1)C1=CC=CC=C1,1
[N-]=[N+]=O,CC1OC(C)OC(C)O1,53
[Mg++].[O-]S([O-])(=O)=O,ClC1=CC2=C(OC(=O)N2)C=C1,53
[Al],CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12,0
[O--].[Mg++],OC(=O)CCCC[C@@H]1CCSS1,0
[N]=O,CN1C2=C(NC=N2)C(=O)N(C)C1=O,5
[Li+],CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,8
[NH4+].[Cl-],CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,15
OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,8
[N]=O,NNC1=NN=CC2=CC=CC=C12,25
NCCS,[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,12
[Mg++].OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,NC1=CC(C(O)=O)=C(O)C=C1,20
CCO,OC(=O)C1=CN=CC=C1,25
OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O,[OH-].[OH-].[Mg++],8
OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O,[O--].[Mg++],8
[K+].[K+].[K+].[K+].[K+].[Bi+3].[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O.[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O,CC(N)CC1=CC=CC=C1,14
[Mg++].[O-]S([O-])(=O)=O,FC(F)OC(F)C(F)(F)F,53
O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2,0
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,[O--].[Mg++],3
OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,ClC=C(Cl)Cl,25
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,[OH-].[OH-].[OH-].[Al+3],3
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,[Al],3
OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,[Li+],25
NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,5
[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,[Li+],25
[Li+],CCCCOC(=O)C1=CC=C(N)C=C1,25
[Na+].OCCCC([O-])=O,OC(O)C(Cl)(Cl)Cl,53
[Li+],NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,25
CCCC(C)(COC(N)=O)COC(N)=O,[Li+],25
CN1C=CC(=O)C(O)=C1C,[Ca++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,8
NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,12
[Li+],CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2,25
OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,[Li+],25
OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,25
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C,[OH-].[OH-].[Mg++],3
[Mg++].[O-]S([O-])(=O)=O,FCOC(C(F)(F)F)C(F)(F)F,53
CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,[Fe],0
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C,O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,3
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,12
CC1=C(Cl)C=CC=C1NC1=CC=CC=C1C(O)=O,[O--].[Mg++],25
[Mg++].[O-]S([O-])(=O)=O,NC(CCC(O)=O)C=C,53
CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C,[O--].[Mg++],25
[Li+],ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,25
[N-]=[N+]=O,NC1CC1C1=CC=CC=C1,25
OCCN(CCO)CCO.OC(=O)C1=CC=CC=C1O,CN(C)C(=N)NC(N)=N,63
[H]C(Cl)(Br)C(F)(F)F,OC(O)C(Cl)(Cl)Cl,25
O=[As]O[As]=O,[H]C(Cl)(Br)C(F)(F)F,25
CCO,CN(C)C(=N)NC(N)=N,25
CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,[Li+],25
OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O,[Ca++].CC([O-])=O.CC([O-])=O,8
OC(=O)P(O)(O)=O,OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1,75
[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,45
O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12,0
[Li+],CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,25
[Li+],CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,78
[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,34
[N]=O,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,25
[Mg++].[O-]S([O-])(=O)=O,CC(C)C1=CC=CC(C(C)C)=C1O,53
FC(F)OC(F)C(F)(F)F,CCO,53
[Na+].OCCCC([O-])=O,COC(F)(F)C(Cl)Cl,53
[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,[Li+],25
COC(=O)C1=CC=CC=C1O,OCCN(CCO)CCO.OC(=O)C1=CC=CC=C1O,45
CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,[Li+],25
OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,8
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,[Li+],25
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,14
NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,14
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O,8
NCC1(CC(O)=O)CCCCC1,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,12
[Li+],CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,25
C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C,[K+],25
CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,[Fe],0
[OH-].[OH-].[OH-].[Al+3],CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12,0
NCCCC(O)(P(O)(O)=O)P(O)(O)=O,[Mg++].[O-]S([O-])(=O)=O,8
[NH4+].[Cl-],O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5,15
O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5,[K+],25
[Li+],OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O,9
FCOC(C(F)(F)F)C(F)(F)F,CCO,53
